,name,cuisine,price,rank,neighborhood,reviews,avg
6014,COSTAS - South American Arepas,Latin,1.0,"5,215", Manhattan,20.0,4.5
6015,Made by Pauline,French,2.0,"5,216", Manhattan,5.0,5.0
6016,Amsterdam Deli,Deli,1.0,"5,217", Manhattan,10.0,4.0
6017,Papasito Mexican Grill and Agave Bar,Mexican,2.0,"5,218", Manhattan,27.0,4.0
6018,Tea Nj,Vegan Options,,129, Jersey City,6.0,5.0
6019,Sushi Zo,Seafood,,"5,219", Manhattan,6.0,4.5
6020,Bugis Street Brasserie and Bar Times Square,Asian,2.0,"5,220", Manhattan,28.0,3.5
6021,Cafe La Cerra,,,"5,221", Manhattan,7.0,4.5
6022,Amsterdam Billiard Club,Bar,2.0,"5,222", Manhattan,14.0,4.0
6023,Juice Generation,,,"5,223", Manhattan,7.0,4.5
6024,Suyo Gastrofusion,Peruvian,2.0,"5,224", Manhattan,5.0,4.5
6025,P.J. Charlton,Italian,2.0,"5,225", Manhattan,11.0,4.0
6026,Two Boots Grand Central,Pizza,1.0,"5,226", Manhattan,21.0,4.0
6027,Frere de Lys,French,2.0,"5,227", Manhattan,15.0,4.0
6028,Bowery Bar,Bar,2.0,"5,228", Manhattan,28.0,3.5
6029,Variety Cafe,American,,"5,229", Manhattan,10.0,4.5
6030,Sabi Sushi,Sushi,,"5,230", Manhattan,9.0,4.0
6031,Bouley Test Kitchen,,,"5,231", Manhattan,8.0,4.5
6032,Subway,,,"5,232", Manhattan,12.0,4.0
6033,Polash Indian Restaurant,Indian,1.0,"5,233", Manhattan,11.0,4.5
6034,Modern Bread And Bagel,Cafe,,"5,234", Manhattan,4.0,5.0
6035,Maru Karaoke Lounge,Japanese,2.0,"5,235", Manhattan,8.0,4.5
6036,Koro Koro Rice Ball Cafe,,,146, Jersey City,14.0,4.0
6037,Ai of Ajito: The Hideout,Japanese,,"5,236", Manhattan,4.0,5.0
6038,e's BAR,,,"5,237", Manhattan,8.0,4.5
6039,Harlem Besame,Caribbean,2.0,"5,238", Manhattan,13.0,4.0
6040,Mexikosher,Mexican,2.0,"5,239", Manhattan,11.0,4.0
6041,Wine Disciples Enoteca,Italian,2.0,"5,240", Manhattan,12.0,4.0
6042,Flatiron Green Cafe,,,"5,241", Manhattan,18.0,3.5
6043,Diablo Royale,Mexican,2.0,"5,242", Manhattan,44.0,3.5
6044,Black Forest Brooklyn - Smith St,,,"1,175", Brooklyn,11.0,4.0
6045,Cellar 58,Italian,2.0,"5,243", Manhattan,16.0,4.0
6046,Il Sole Ristorante,Italian,2.0,"5,244", Manhattan,18.0,4.0
6047,Sheshe Pizzeria,Pizza,,"5,245", Manhattan,7.0,4.5
6048,Boxers Sports Bar,,,"5,246", Manhattan,7.0,4.5
6049,Zen Palate,Vegetarian Friendly,2.0,"5,247", Manhattan,27.0,3.5
6050,Rapha,,,"5,248", Manhattan,6.0,4.5
6051,Cafemarie,,,"5,249", Manhattan,7.0,4.5
6052,El Toro Mexican Grill,,,"5,250", Manhattan,8.0,4.0
6053,Acapulco,Mexican,1.0,448, Brooklyn,25.0,4.5
6054,Solace Bar & Grill,Bar,,"5,251", Manhattan,14.0,4.0
6055,GFG Bakery Cafe,,,"5,252", Manhattan,6.0,4.5
6056,King Bee,,,"5,253", Manhattan,9.0,4.5
6057,The Archive,,,"5,254", Manhattan,9.0,4.0
6058,TGI Fridays,American,2.0,"5,255", Manhattan,232.0,3.5
6059,Teleon Cafe,,,"5,256", Manhattan,10.0,4.5
6060,Bali Kitchen,Asian,1.0,"5,257", Manhattan,12.0,4.0
6061,Diwan - E- Khaas,,,"5,258", Manhattan,16.0,4.0
6062,Printers Alley,,,"5,259", Manhattan,5.0,4.5
6063,Iggy's Pizzera,Italian,1.0,"5,260", Manhattan,8.0,4.5
6064,Born,Asian,2.0,553, Brooklyn,22.0,4.5
6065,Harbs,Japanese,,"5,261", Manhattan,4.0,5.0
6066,Luna Restaurant & Bar,,,148, Jersey City,12.0,4.0
6067,Joe & Misses Doe,American,2.0,"5,262", Manhattan,13.0,4.0
6068,Matchaful,Japanese,,"5,263", Manhattan,4.0,5.0
6069,Blarney Stone Restaurant,Irish,2.0,"5,264", Manhattan,56.0,3.5
6070,Chipotle Mexican Grill,Mexican,1.0,"5,265", Manhattan,10.0,4.0
6071,Spice,Asian,2.0,"5,266", Manhattan,35.0,3.5
6072,Subway,Fast Food,1.0,"5,267", Manhattan,21.0,3.5
6073,Atomix,Asian,,"5,268", Manhattan,4.0,5.0
6074,Lena,French,1.0,"5,269", Manhattan,13.0,4.0
6075,Prelude Cafe & Bar,,,"5,270", Manhattan,8.0,4.0
6076,Le Soleil Restaurant,French,2.0,"5,271", Manhattan,14.0,4.0
6077,The Chai Spot,Middle Eastern,1.0,"5,272", Manhattan,4.0,5.0
6078,NY Frost Factory,,,"5,273", Manhattan,7.0,4.5
6079,El Caribeno,Latin,1.0,"5,274", Manhattan,14.0,4.5
6080,Che' Bella,Italian,1.0,"5,275", Manhattan,9.0,4.5
6081,Trader's Express Deli,,,"5,276", Manhattan,6.0,4.5
6082,Bantry Bay Publick House,Bar,2.0,19, Long Island City,61.0,4.5
6083,GupShup,Indian,2.0,"5,277", Manhattan,10.0,4.0
6084,Capitale,American,3.0,"5,278", Manhattan,13.0,4.0
6085,Kati,,,"5,279", Manhattan,8.0,4.5
6086,Asiam Thai Cuisine,Asian,2.0,"5,280", Manhattan,16.0,4.0
6087,Juanchi's Burger,American,2.0,931, Brooklyn,8.0,4.5
6088,Richie's,,,"5,281", Manhattan,6.0,5.0
6089,Baby Grand,,,"5,282", Manhattan,10.0,4.0
6090,Atlas Public House,American,2.0,149, Jersey City,10.0,4.0
6091,Taim,,,"5,283", Manhattan,5.0,4.5
6092,Trademark Burger,American,1.0,"5,284", Manhattan,13.0,4.0
6093,Zombie Hut Inco,,,"1,189", Brooklyn,11.0,4.0
6094,Poke Bowl-Canal,,,"5,285", Manhattan,10.0,4.0
6095,Manducatis Rustica,Italian,2.0,23, Long Island City,78.0,4.0
6096,Kafe Bwe,Cafe,1.0,150, Jersey City,7.0,4.5
6097,Mellow Yellow Coffee and Vibes,,,"5,286", Manhattan,8.0,4.5
6098,Pho King,,,"5,287", Manhattan,5.0,5.0
6099,Sherman's grill,,,"5,288", Manhattan,5.0,5.0
6100,Mani Market Place,Deli,,"5,289", Manhattan,7.0,4.5
6101,The Cannery,American,2.0,"5,290", Manhattan,9.0,4.0
6102,Tasty Cafe,,,"5,291", Manhattan,8.0,4.5
6103,Yakitori Nonono,,,"5,292", Manhattan,6.0,4.0
6104,Vivand Cafe,American,1.0,"5,293", Manhattan,9.0,4.5
6105,Mughlai Grill Indian Cuisine,,,"5,294", Manhattan,8.0,4.5
6106,Pizza Moto,Italian,2.0,736, Brooklyn,9.0,5.0
6107,Le Bon Choix,,,"5,295", Manhattan,10.0,4.0
6108,Moonstruck Diner,Diner,,"5,296", Manhattan,16.0,4.0
6109,Sweet Churros,,,"5,297", Manhattan,6.0,4.0
6110,Slice & Co Pizza Restaurant,Pizza,1.0,"5,298", Manhattan,12.0,4.0
6111,Sushi Sushi,Japanese,2.0,"5,299", Manhattan,11.0,4.0
6112,The Stumble Inn,American,1.0,"5,300", Manhattan,33.0,3.5
6113,Mission Ceviche Canal St,,,"5,301", Manhattan,5.0,5.0
6114,Boukies,Mediterranean,2.0,"5,302", Manhattan,16.0,4.5
6115,Nargila Grill,Middle Eastern,2.0,"5,303", Manhattan,18.0,3.5
6116,Grand Seoul,Asian,2.0,"5,304", Manhattan,4.0,5.0
6117,Pizza Pete's,Pizza,1.0,"5,305", Manhattan,14.0,4.0
6118,Restaurant Ukiyo,,,"5,306", Manhattan,4.0,5.0
6119,LeGrande Lounge,,,"5,307", Manhattan,7.0,4.5
6120,Subway,,,151, Jersey City,7.0,4.5
6121,Zona Rosa,Mexican,2.0,537, Brooklyn,63.0,4.0
6122,El Aguila,Mexican,1.0,"5,308", Manhattan,20.0,4.0
6123,Le Fond,Italian,2.0,520, Brooklyn,17.0,5.0
6124,Midtown Manhattan Dining - Market,American,2.0,"5,309", Manhattan,8.0,4.5
6125,Lemax Restaurant,French,2.0,"5,310", Manhattan,11.0,4.0
6126,Welcome to the Johnson's,,,"5,311", Manhattan,10.0,4.0
6127,The Woo,Korean,2.0,"5,312", Manhattan,6.0,4.0
6128,Veritable,American,,"5,313", Manhattan,5.0,4.5
6129,Lyfeping Tribeca Juice and Smoothie Station,,,"5,314", Manhattan,4.0,5.0
6130,Chef 28,Chinese,2.0,"5,315", Manhattan,39.0,3.5
6131,BonBon,European,1.0,"5,316", Manhattan,4.0,5.0
6132,Hudson's Grill,,,152, Jersey City,12.0,4.0
6133,Trattoria Saporito,Italian,2.0,97, Hoboken,55.0,3.5
6134,El Museo Cafe,,,"5,317", Manhattan,9.0,4.0
6135,Gardenia Deli,Deli,2.0,"5,318", Manhattan,10.0,4.0
6136,Frankie and Ava's Italian Eatery,Italian,,98, Hoboken,10.0,4.0
6137,Hunan Slurp,Asian,2.0,"5,319", Manhattan,9.0,4.0
6138,Taj Restaurant,Asian,2.0,"5,320", Manhattan,23.0,3.5
6139,Livingston Diner,,,"1,207", Brooklyn,6.0,4.5
6140,Pinks Bar & Cantina,Bar,2.0,"5,321", Manhattan,11.0,4.0
6141,Rue 52,French,2.0,"5,322", Manhattan,7.0,4.5
6142,Bar Gonzo N.Y.C.,,,"5,323", Manhattan,8.0,4.0
6143,Koroni Souvlaki and Grill,Greek,,"5,324", Manhattan,4.0,5.0
6144,Hudson Hall,American,3.0,"5,325", Manhattan,37.0,3.5
6145,Luke's Lobster Park Slope,Seafood,2.0,548, Brooklyn,19.0,4.5
6146,C Bao Asian Buns,Chinese,1.0,"5,326", Manhattan,7.0,4.5
6147,Notaro,Italian,2.0,"5,327", Manhattan,48.0,3.5
6148,876 Market Deli,,,"5,328", Manhattan,5.0,5.0
6149,Calexico Cart,Mexican,,"5,329", Manhattan,7.0,5.0
6150,Au Bon Pain,,,"5,330", Manhattan,8.0,4.5
6151,La Brochette Kosher Steakhouse,Steakhouse,3.0,"5,331", Manhattan,51.0,3.5
6152,Amsterdam Tavern,Bar,2.0,"5,332", Manhattan,15.0,4.0
6153,YaYa Tea,,,"5,333", Manhattan,6.0,4.5
6154,Sam's Fried Ice Cream,,,"5,334", Manhattan,4.0,5.0
6155,Karl's Klipper,American,2.0,"5,335", Manhattan,27.0,4.0
6156,Cosi,Fast Food,,"5,336", Manhattan,22.0,4.0
6157,The Levee,,,"1,158", Brooklyn,8.0,4.5
6158,Subway,,,"5,337", Manhattan,12.0,4.0
6159,Giovanni's pizza,Italian,1.0,86, Hoboken,11.0,4.5
6160,Giovanni's Brooklyn Eats,Italian,2.0,204, Brooklyn,54.0,4.5
6161,The Blacksmith Bar & Kitchen,American,2.0,"5,338", Manhattan,7.0,4.5
6162,Blarney Rock Pub,Irish,2.0,"5,339", Manhattan,221.0,4.0
6163,Treadwell Park West,American,2.0,"5,340", Manhattan,5.0,4.5
6164,Pearl's,Caribbean,2.0,811, Brooklyn,18.0,4.0
6165,Enid's,American,2.0,522, Brooklyn,39.0,4.0
6166,Bevy,,,"5,341", Manhattan,9.0,4.0
6167,Bati,African,2.0,944, Brooklyn,25.0,4.0
6168,Burger King,,,"5,342", Manhattan,27.0,3.5
6169,Cafe Champignon,Cafe,2.0,"5,343", Manhattan,18.0,3.5
6170,Smoke BBQ Pit,Barbecue,,"5,344", Manhattan,8.0,4.5
6171,Percy's Tavern / Knife + Fork Restaurant,Bar,2.0,"5,345", Manhattan,13.0,4.0
6172,Rodos,Cajun & Creole,,"5,346", Manhattan,6.0,4.5
6173,525 Lex Restaurant and Lounge,American,2.0,"5,347", Manhattan,81.0,3.5
6174,Tfor,Italian,3.0,"5,348", Manhattan,5.0,5.0
6175,Lennys Thirty Rock,,,"5,349", Manhattan,13.0,4.0
6176,Thailand Restaurant,Asian,2.0,"5,350", Manhattan,19.0,4.0
6177,Rose & Basil,Mexican,1.0,"5,351", Manhattan,5.0,5.0
6178,Asian Eatery,Chinese,1.0,"5,352", Manhattan,14.0,4.0
6179,Los Feliz,Mexican,2.0,"5,353", Manhattan,27.0,4.0
6180,Key Food Fresh,,,"5,354", Manhattan,8.0,4.5
6181,Ato,Japanese,3.0,"5,355", Manhattan,10.0,4.0
6182,House Special,,,"5,356", Manhattan,4.0,5.0
6183,Stamina Grill & Juice Bar,Mexican,,"5,357", Manhattan,11.0,4.0
6184,Otto's Shrunken Head,,,"5,358", Manhattan,12.0,4.0
6185,Gin Fizz,Bar,,"5,359", Manhattan,9.0,4.0
6186,Old Shanghai Deluxe,Chinese,1.0,"5,360", Manhattan,51.0,3.5
6187,Mercedes House Market Restaurant,,,"5,361", Manhattan,6.0,4.5
6188,Epice,Japanese,1.0,"5,362", Manhattan,11.0,4.0
6189,Dos Toros Taqueria,Mexican,1.0,"5,363", Manhattan,14.0,4.0
6190,American Legion,,,"5,364", Manhattan,5.0,4.5
6191,Black Barn Cafe and Bar,French,2.0,"5,365", Manhattan,6.0,4.5
6192,Cafe Riazor,Spanish,2.0,"5,366", Manhattan,36.0,4.0
6193,Gomi,Brazilian,,"5,367", Manhattan,4.0,5.0
6194,Oxford Cafe,Cafe,1.0,"5,368", Manhattan,21.0,3.5
6195,Il Mattone,Pizza,,"5,369", Manhattan,5.0,5.0
6196,Triple Shot World Atlas Cafe,American,1.0,"5,370", Manhattan,5.0,5.0
6197,Falafix,Mediterranean,1.0,"5,371", Manhattan,5.0,4.5
6198,Spreads,Vegetarian Friendly,,"5,372", Manhattan,9.0,4.5
6199,Island Oyster,Seafood,2.0,"5,373", Manhattan,15.0,3.5
6200,Spin Galactic,American,,"5,374", Manhattan,9.0,4.5
6201,Rickshaw Dumpling Bar,Chinese,,"5,375", Manhattan,28.0,3.5
6202,Le Gourmet,Deli,2.0,"5,376", Manhattan,29.0,4.0
6203,Bigoi Venezia,Healthy,2.0,"5,377", Manhattan,6.0,4.5
6204,Bar Moga,,,"5,378", Manhattan,5.0,5.0
6205,La Avenida,,,"5,379", Manhattan,5.0,5.0
6206,Amano Sushi,Japanese,2.0,"5,380", Manhattan,7.0,4.0
6207,Holy Ground,Steakhouse,3.0,"5,381", Manhattan,5.0,4.5
6208,Hummus Market,Mediterranean,2.0,408, Brooklyn,20.0,5.0
6209,Nu Sushi,Japanese,2.0,"5,382", Manhattan,19.0,3.5
6210,Printon 56,Pizza,1.0,"5,383", Manhattan,16.0,4.0
6211,Disiac,,,"5,384", Manhattan,10.0,4.5
6212,Grindhaus,,,"1,097", Brooklyn,10.0,4.5
6213,Harmony Grill,Mediterranean,,"5,385", Manhattan,6.0,4.5
6214,La Rina,,,"1,173", Brooklyn,5.0,5.0
6215,Scriptum Brooklyn,Italian,,928, Brooklyn,7.0,4.5
6216,One Mix,,,"5,386", Manhattan,10.0,4.0
6217,Limon Restaurant,Mediterranean,,"5,387", Manhattan,18.0,4.0
6218,The Sixth Ward,Bar,2.0,"5,388", Manhattan,19.0,4.0
6219,Gelarto NYC,Italian,3.0,"5,389", Manhattan,4.0,5.0
6220,Pulse,,,"5,390", Manhattan,24.0,3.5
6221,Sushi Para 88,Japanese,2.0,"5,391", Manhattan,27.0,3.5
6222,Vive La Crepe,French,1.0,"5,392", Manhattan,14.0,4.0
6223,Whynot Coffee & Wine,Cafe,2.0,"5,393", Manhattan,20.0,4.0
6224,Reliable Food Corporation,American,,"5,394", Manhattan,8.0,4.0
6225,Jumbo Hamburgers,American,,"5,395", Manhattan,15.0,4.0
6226,Rizzo's Fine Pizza,Italian,1.0,"5,396", Manhattan,25.0,3.5
6227,Nargis,Middle Eastern,2.0,660, Brooklyn,16.0,4.5
6228,Triona's on Third,,,"5,397", Manhattan,6.0,4.5
6229,VBar,Cafe,2.0,"5,398", Manhattan,14.0,4.0
6230,Luckydog,Bar,,"1,182", Brooklyn,8.0,4.5
6231,Chalait,,,"5,399", Manhattan,8.0,4.5
6232,Lighthouse,American,2.0,729, Brooklyn,22.0,4.5
6233,Okinawa Sushi & Grill,,,94, Hoboken,8.0,4.5
6234,Coopertown Restaurant,Diner,1.0,"5,400", Manhattan,12.0,4.0
6235,Food Station,,,"5,401", Manhattan,6.0,4.5
6236,Pomodoro Italian Grill,Italian,2.0,"5,402", Manhattan,18.0,4.0
6237,Bareburger,,,"5,403", Manhattan,9.0,4.0
6238,Home Sweet Home,,,"5,404", Manhattan,10.0,4.0
6239,Vin Sur Vingt,,,"5,405", Manhattan,5.0,4.5
6240,Spice,Thai,1.0,"5,406", Manhattan,9.0,4.0
6241,Shades of Green,Irish,1.0,"5,407", Manhattan,34.0,4.0
6242,The Counting Room,Spanish,2.0,"5,408", Manhattan,7.0,4.5
6243,Popeyes Louisiana Kitchen,,,"5,409", Manhattan,14.0,3.5
6244,Yorganic,American,,"5,410", Manhattan,8.0,5.0
6245,Abitino's Pizza,Italian,2.0,"5,411", Manhattan,43.0,3.5
6246,Cork 'N Fork,Bar,2.0,"5,412", Manhattan,23.0,3.5
6247,Chapati House,,,"5,413", Manhattan,10.0,4.0
6248,Lali Restaurant,,,"5,414", Manhattan,7.0,4.5
6249,Antonio's Pizzeria,Italian,1.0,509, Brooklyn,23.0,4.5
6250,Subway,,,"5,415", Manhattan,23.0,3.5
6251,Vino E Grano,Italian,2.0,"5,416", Manhattan,24.0,3.5
6252,Europa Cafe,,,"5,417", Manhattan,14.0,4.0
6253,Cachapas Y Mas,Venezuelan,1.0,"5,418", Manhattan,18.0,3.5
6254,Chipotle Mexican Grill,Mexican,1.0,"5,419", Manhattan,10.0,4.5
6255,Accra Restaurant,African,1.0,"5,420", Manhattan,8.0,4.5
6256,Subway,,,"5,421", Manhattan,13.0,4.0
6257,Woodland,American,2.0,668, Brooklyn,57.0,3.5
6258,Turtle Bay,Bar,2.0,"5,422", Manhattan,27.0,3.5
6259,Bistango Uptown,,,"5,423", Manhattan,6.0,5.0
6260,Fulton Hot Dog King,,,"1,241", Brooklyn,10.0,4.0
6261,Dolce Brooklyn,Italian,1.0,"1,022", Brooklyn,6.0,5.0
6262,Thompson Smith Finest Deli,,,"5,424", Manhattan,7.0,4.5
6263,Subway,,,"5,425", Manhattan,23.0,3.5
6264,Fork & Spoon,,,"5,426", Manhattan,6.0,4.5
6265,Double Wide Bar & Southern Grill,American,1.0,"5,427", Manhattan,8.0,4.5
6266,Bread & Butter,American,,"5,428", Manhattan,5.0,4.5
6267,Dorian Cafe,American,1.0,28, Long Island City,56.0,4.0
6268,Shorty's,,,"5,429", Manhattan,7.0,4.5
6269,Sprinkles Cupcakes,,,"5,430", Manhattan,9.0,4.0
6270,Uncle Tony's Pizza,Italian,,"5,431", Manhattan,4.0,5.0
6271,Wrapido,Fast Food,1.0,"5,432", Manhattan,19.0,4.0
6272,Brooklyn Roasting Company,,,"5,433", Manhattan,6.0,4.5
6273,Social Drink and Food,American,2.0,"5,434", Manhattan,19.0,3.5
6274,Dr. Smood,European,2.0,"5,435", Manhattan,9.0,4.0
6275,Lolita’s Kitchen,Mexican,1.0,"5,436", Manhattan,8.0,4.5
6276,Chouchou NYC,Moroccan,2.0,"5,437", Manhattan,10.0,4.0
6277,Adana Grill,Turkish,1.0,"5,438", Manhattan,15.0,4.0
6278,Chance Pan-Asian Cuisine & Bar,Chinese,2.0,"1,246", Brooklyn,22.0,4.0
6279,Plymouth Cafe,Deli,,"1,247", Brooklyn,10.0,4.0
6280,Pret A Manger,American,,"5,439", Manhattan,5.0,4.5
6281,Al Horno Lean Mexican Kitchen,Mexican,1.0,"5,440", Manhattan,13.0,4.0
6282,Blarney Stone Pub,Bar,,"5,441", Manhattan,18.0,4.0
6283,Picante,Mexican,2.0,"5,442", Manhattan,18.0,4.0
6284,Edo Sushi & Grill,Sushi,2.0,"5,443", Manhattan,8.0,4.0
6285,Popina,Italian,2.0,"1,253", Brooklyn,6.0,4.5
6286,Chipotle Mexican Grill,Mexican,,"5,444", Manhattan,10.0,4.0
6287,Los Verdes NY,Fast Food,,"5,445", Manhattan,6.0,5.0
6288,Euro Diner,American,1.0,"5,446", Manhattan,11.0,4.0
6289,Karahi,Indian,2.0,"5,447", Manhattan,27.0,3.5
6290,Rome Pizza,Italian,1.0,101, Hoboken,8.0,4.5
6291,Rumba's Cafe,Cafe,1.0,44, Jersey City,23.0,5.0
6292,Geisha,Japanese,3.0,"5,448", Manhattan,30.0,4.0
6293,Ganni's Pizza,Italian,1.0,640, Brooklyn,24.0,4.5
6294,Cafe Matt & Meera,Indian,2.0,85, Hoboken,24.0,4.0
6295,Donostia,Spanish,2.0,"5,449", Manhattan,21.0,4.0
6296,Balon,Wine Bar,,"5,450", Manhattan,12.0,4.0
6297,Chipotle Mexican Grill,Mexican,1.0,"5,451", Manhattan,9.0,4.0
6298,Bamboo Sushi,Sushi,2.0,"5,452", Manhattan,13.0,4.0
6299,Francescos Pizzeria,Italian,2.0,"5,453", Manhattan,15.0,4.0
6300,Pasta Flyer,Italian,1.0,"5,454", Manhattan,14.0,4.0
6301,Spa Restaurant,Diner,1.0,102, Hoboken,14.0,4.0
6302,Mike's Pizza,Italian,1.0,"5,455", Manhattan,8.0,4.0
6303,Pitchoun,French,,"5,456", Manhattan,4.0,5.0
6304,Grk Fresh Greek,Greek,1.0,"5,457", Manhattan,6.0,4.5
6305,Churchill's Restaurant and Bar,,,"5,458", Manhattan,10.0,4.0
6306,Rhong Tiam,Thai,2.0,"5,459", Manhattan,8.0,4.5
6307,Gramercy Grill,,,"5,460", Manhattan,6.0,5.0
6308,Sexy Shakes,Bar,1.0,"5,461", Manhattan,5.0,5.0
6309,Academy Restaurant,Diner,1.0,"1,085", Brooklyn,18.0,4.0
6310,The Prime Grill,American,3.0,"5,462", Manhattan,102.0,3.5
6311,Clay Pot,Chinese,,"5,463", Manhattan,6.0,4.0
6312,Local 92,Mediterranean,2.0,"5,464", Manhattan,55.0,4.0
6313,Ruben's Empanadas,,,"5,465", Manhattan,8.0,4.5
6314,Grill on the Hill,Bar,2.0,"5,466", Manhattan,12.0,4.0
6315,Old Man Hustle,Bar,,"5,467", Manhattan,6.0,5.0
6316,Graffiti Earth,,,"5,468", Manhattan,7.0,4.5
6317,Codino Wine Bar,Italian,2.0,"5,469", Manhattan,8.0,4.0
6318,Oki Poke & Ramen,Japanese,2.0,"5,470", Manhattan,4.0,5.0
6319,Surfish Peruvian Bistro,Peruvian,2.0,451, Brooklyn,41.0,4.0
6320,Aki Sushi 2,Sushi,,"5,471", Manhattan,12.0,4.0
6321,Cosmos Restaurant,,,"5,472", Manhattan,6.0,4.5
6322,West Side Cafe,Italian,,"5,473", Manhattan,10.0,4.0
6323,Eli’s Essentials,Wine Bar,2.0,"5,474", Manhattan,15.0,4.0
6324,Armonie,,,"5,475", Manhattan,5.0,5.0
6325,Lovecraft Restaurant,Cafe,2.0,"5,476", Manhattan,11.0,4.0
6326,Nanking,Chinese,2.0,157, Jersey City,50.0,3.5
6327,Two Boots,Pizza,1.0,"5,477", Manhattan,18.0,3.5
6328,Shuraku,Japanese,2.0,"5,478", Manhattan,4.0,5.0
6329,T & R Pizza,Pizza,1.0,"5,479", Manhattan,9.0,4.0
6330,La Mesa de Paul,,,"5,480", Manhattan,18.0,4.0
6331,Upper Story,Contemporary,2.0,"5,481", Manhattan,7.0,4.5
